upc_ca_ona_100030.wav	O aquelles tres mil persones que reben el subsidi d'ingressos mínims de la Lismi, que cobren només dos mil noranta-vuit euros l'any: estic dient l'any.
upc_ca_ona_100031.wav	Si fóssim il·legals, quan nosaltres, en el mes de gener, comentem amb el CAC que analitzin si és il·legal o no el que estem fent, nosaltres l'hauríem retirat en el mateix moment en què el CAC ens hagués dit que era il·legal, que no ens ho ha dit, que no ens ho ha dit.
upc_ca_ona_100032.wav	Això sí que m'ho reconeix que hi treballem perquè no hi havia producte.
upc_ca_ona_100033.wav	Escolti, vostè diu que el mapa de recursos no valia. Oh i tant que no valia!
upc_ca_ona_100034.wav	És que era una llista!, era un inventari!
upc_ca_ona_100035.wav	I sàpiga que des del meu punt de vista, el que passarà serà que el proper Govern el decidiran els ciutadans de Catalunya a les urnes i d'aquí un any i mig.
upc_ca_ona_100036.wav	Digues: No, miri: és un esquizofrènic, com podria ser diabètic; però no és diabètic, és esquizofrènic, i punt.
upc_ca_ona_100037.wav	Realment, els CEIP no es poden tocar, perquè són decrets reials; vull dir que no es pot tocar, però jo crec que, de mica en mica, ho anirem tocant.
upc_ca_ona_100038.wav	I, ves per on, aquest debat polític i acadèmic i academicista del federalisme ha trobat un millor acomodament en aquesta invasió i la interferència de les noves tecnologies, concretant pedaços de federalisme.
upc_ca_ona_100039.wav	Per tant, potser vindrà, però també doni'm un cert marge de capacitat i de confiança en l'equip de la Conselleria per intentar evitar que no arribi.
upc_ca_ona_100040.wav	El segon grup representaria un total entre un deu i quinze per cent dels casos de les encefalopaties espongiformes transmissibles humanes, i es deuen a una mutació del gen que codifica el prió.
upc_ca_ona_100041.wav	Per exemple, el País Basc no ho té. El País Basc va a Lleó, a Castella-Lleó.
upc_ca_ona_100043.wav	Però sí que demanem, i ho treballarem. És que la taxa, aquesta taxa creada per anar a pescar, per anar a fer un esport: que som los únics que paguem per fer un esport!
upc_ca_ona_100044.wav	No hi ha cap més esport arreu del món, però jo parlo per Catalunya, que pague per anar a practicar l'esport.
upc_ca_ona_100045.wav	S'ha preguntat, també, a veure... ah, sí!, s'ha preguntat si, efectivament, Ecoenvasos pot tindre una postura discriminatòria amb relació al que és la gestió dels envasos que es troben en un municipi o en un àmbit, doncs, més densament poblat amb relació a la resta del territori.
upc_ca_ona_100046.wav	Però el més greu, amb relació a les dades d'intensitat de pas de vehicles, és que d'aquests vehicles, concretament, tres mil sis-cents quaranta-dos s'estima que seran vehicles pesants.
upc_ca_ona_100048.wav	El mes de juny de l'any dos mil, el secretari general de l'Esport va trametre a la Secretaria General del Departament un nou avantprojecte sobre funcions, organització i funcionament del Consell.
upc_ca_ona_100049.wav	Aquest projecte, d'alguna manera, intentava donar resposta al que els he expressat anteriorment: separar, desglossar tot el que era govern del que són estructura i funcionament.
upc_ca_ona_100050.wav	Evidentment, si no s'ha fet, nosaltres continuem insistint que és necessari que es faci i, per tant, hem de donar suport a aquesta Proposició no de llei, però recordant això, que estem duplicant un mandat que ja existia, de l'any noranta-sis.
upc_ca_ona_100051.wav	Raula, suposo, que per la petició que li ha fet l'il·lustre diputat senyor Xavier Soy.
upc_ca_ona_100053.wav	El petit comerç ho fa simplement per una raó de preus i per una raó d'estalvi, no precisament per una raó que es beneficia o que compra per impuls.
upc_ca_ona_100054.wav	Nosaltres en aquests moments no demanem ja protecció com demanava sempre el sector tèxtil, protegiu-nos, protegiu-nos... No, en aquests moments no demanem protecció, no la volem, i ho dic en veu alta.
upc_ca_ona_100055.wav	Quedo al·lucinat. És el que ens proposen les confraries. D'acord; això ja ho sé, que és el que els proposen les confraries.
upc_ca_ona_100056.wav	I amb l'afany de ser breu, perquè haig de ser breu, la llei, l'esborrany que jo he tingut a les mans i amb què he participat en alguna sessió, en un àmbit molt concret d'un subsector molt concret, per a mi, per una figura jurídica, és surf.
upc_ca_ona_100057.wav	És a dir, és passar per damunt navegant; no és un element transformador, tal com està redactat ara, perquè no va al fons.
upc_ca_ona_100058.wav	Semblaria poc congruent que avui aprovéssim amb un grup parlamentari aquesta pretensió i ignoréssim que hi ha una ponència que està treballant sobre la llei que ha de regular aquest servei. S'hauria de reconduir a la Ponència que tenim oberta per fer la llei.
upc_ca_ona_100059.wav	No sé si és manca de coratge, manca de personalitat, o que veuen una manca de coratge i manca de personalitat els agents que han de compondre aquest triangle trinitari que té un misteri que vostè encara no ens ha resolt.
upc_ca_ona_100061.wav	I precisament per aquest motiu no es podrà implantar. Sempre hem dit que qualsevol iniciativa que vagi encaminada a fer un #e #g #m català o un sistema de mesurament per a les emissores catalanes.
upc_ca_ona_100062.wav	El nomenament del nou director serà, en aquest sentit, fonamental. I desitgem que no respongui als criteris anteriors, sinó que respongui als criteris que vostè ha explicat.
upc_ca_ona_100063.wav	En aquest sentit li donem, senyor conseller ara sí que em dirigeixo a vostè, ple suport.
upc_ca_ona_100064.wav	O ara, aquí, per exemple, tenim escriptura i esborranys, impresos oficials, biblioteca, bases de dades, sortida al carrer i etiquetes. Podem sortir i anar aquí i anar allà, anar allà, etcètera.
upc_ca_ona_100065.wav	Hom imagina el que desitja, hom obté el que imagina i, finalment, hom crea el que vol.
upc_ca_ona_100066.wav	Si creiem que aquestes tecnologies s'han d'utilitzar en benefici de la cultura, de la igualació entre cultures, persones, etcètera, de la disminució de la separació, ens en sortirem.
upc_ca_ona_100067.wav	Aleshores, és aquest tipus d'informació que m'agradaria, si la tenen, que subministressin. És a dir, sobre els estudiants matriculats, quants aproven, eh?, quants es mantenen?
upc_ca_ona_100068.wav	I llavors, el rector Xi diu: S'ha de dir això perquè no passi això.
upc_ca_ona_100069.wav	En l'Europa del futur, però l'Europa del futur vol dir l'Europa de demà mateix, a l'Europa del futur, només hi sobreviuran aquelles nacions que tinguin una projecció cultural sòlida, sòlida, en el context universal i individualitzada en aquest context.
upc_ca_ona_100070.wav	Per tant, votarem favorablement aquesta Proposició no de llei. A més, tenen un component pedagògic que realment és d'agrair.
upc_ca_ona_100071.wav	Bé, la necessitat d'una escola de primària a Vallgorguina, un CEIP a Vallgorguina, està claríssim.
upc_ca_ona_100072.wav	I és un refugi biològic, el riu Tort, curiosament, i és refugi biològic des de fa molts anys: potser portem quinze anys o divuit anys com a refugi biològic.
upc_ca_ona_100073.wav	Mirant el futur potser corregirem allò que interessa el país, i el nostre Grup i el nostre Govern estaran molt, molt, agraïts de la col·laboració que puguem rebre del seu Col·legi.
upc_ca_ona_100074.wav	Ara, deixi'm dir-li dues coses de gran discrepància entre vostès i nosaltres, dues; només dues, de les moltes més que hi podria haver, però només dues molt importants.
upc_ca_ona_100075.wav	Vostè ens ha parlat de l'esforç inversor de l'Institut Català de Finances i del paper del pressupost de la Generalitat.
upc_ca_ona_100076.wav	El Senyor Casajuana i Pladellorens intervé sense fer ús del micròfon.
upc_ca_ona_100077.wav	Bé, o sigui, me'n demanava les xifres; aquestes xifres, les hi donaré, perquè les hem de revisar.
upc_ca_ona_100078.wav	Llavors, vostè, en dir això de molts microtalls. A mi m'ha semblat que abonava una tesi semblant al cas dels aparells de refrigeració. Home, no és aquesta: són talls!
upc_ca_ona_100079.wav	Ja està, ja els hem tornat, però no parlem de mercadeig polític ni hem de parlar de mercadeig polític, perquè del que estem parlant és de finances públiques i d'ajuts i de temes molt seriosos, que seria bo que no se'n fes cap tipus de frivolitat.
upc_ca_ona_100080.wav	De fet, divendres passat vaig tornar, doncs, de la zona fronterera entre França i Andorra, des de la zona que comprèn la carretera que va des de Llúria fins a Tivissa, que és on s'acumulen bona part dels camps de refugiats, tant a la part francesa com a la part andorrana.
upc_ca_ona_100081.wav	Un registre de totes aquelles persones que, sense sostre, van a un menjador, van a algun lloc a dutxar-se i van a canviar-se de roba.
upc_ca_ona_100082.wav	Vull que se'ls pregunti: Com es diu vostè?, Doncs em dic Josep. Potser no es diu Josep, potser es diu Ramon, però, com a mínim, una foto i el nom Josep, si no volen donar res més.
upc_ca_ona_100083.wav	I ell només se'n recorda del nom, i li diuen que vagi a la policia, i ell diu que no sap on és i que no se'n recorda.
upc_ca_ona_100084.wav	Jo, amb el permís dels meus companys, vaig dir a l'inspector d'aquí de la Via Laietana que amb això no hi estàvem d'acord.
upc_ca_ona_100085.wav	Si ens presenten un document oficial conforme nosaltres autoritzem a fer la prova de l'#a #d #n, per què no ens presenten un document oficial dient que hem fet la prova de l'#a #d #n a deu, cinc, un, mil cadàvers, i el nostre no contrasta amb això?
upc_ca_ona_100086.wav	Debat i votació del Grup Parlamentari d'Iniciativa per Catalunya - Verds, juntament amb un altre diputat del grup.
upc_ca_ona_100087.wav	Finalment, plantegem que, mentre no es faci aquest nou Pla director amb aquests criteris que nosaltres plantegem, doncs, no hi hagi més nous camps de golf en el territori català.
upc_ca_ona_100088.wav	Ni amb la incorporació dels criteris, perquè no seria en base d'un govern a l'ombra o d'un govern, doncs, des de l'oposició, sinó d'un govern que governa.
upc_ca_ona_100089.wav	No hi ha concrecions de les mesures sobre les afectacions, que, en el cas del riu, són impressionants. I per la canalització que s'hi porta a terme, també.
upc_ca_ona_100090.wav	El que sí que hem fet ha estat anar intentant reconduir-lo perquè no fos tan dolent com al principi.
upc_ca_ona_100091.wav	Ens sembla que, a diferència del senyor Boada, també, un eix que comuniqui l'interior de les comarques gironines, Olot, amb la Costa Brava, és més necessari que sigui potent i desdoblat.
upc_ca_ona_100092.wav	Per tant, doncs, una part de l'eix de les Gavarres, com a mínim, pensem que caldria desdoblar-lo, fins a Palamós.
upc_ca_ona_100094.wav	És, per tant, l'Administració central qui té totes les competències.
upc_ca_ona_100097.wav	Una cosa és fer una campanya dins de Catalunya o dins de l'Estat espanyol, i una altra cosa és fer una campanya a fora.
upc_ca_ona_100098.wav	En aquest sentit, li haig de dir que el nivell assistencial de la malaltia inflamatòria a Catalunya, en aquests moments, és idèntica la que puguin donar-li al Remei i al Clínic, quant a tractaments i quant a un tipus de coses.
upc_ca_ona_100099.wav	Llavors, arriba uns moments que les dones, quan ja no podem més, o hem de deixar de treballar o hem d'agafar-nos que ens facin un acomiadament improcedent, però com si fos procedent, perquè no podem continuar.
upc_ca_ona_100100.wav	El vint-i-vuitè és una iniciativa, una Proposició no de llei, sobre la necessitat de dotar el municipi de Teià, a la comarca del Maresme, d'un institut d'ensenyament secundari. És una iniciativa impulsada per tots els grups parlamentaris.
upc_ca_ona_100102.wav	El nostre Grup Parlamentari votarà a favor del punt u punt a i u punt b, però en canvi no podrà donar recolzament als altres tres punts.
upc_ca_ona_100103.wav	Aquí se'ns va dir que es faria un pla director d'educació especial i aquest és el tema important: el tenim o no el tenim?
upc_ca_ona_100104.wav	És perquè totes les comarques puguin arribar a saber cap a on anem i cap a on ens encaminem i amb quines prioritats.
upc_ca_ona_100105.wav	Fa tres anys no tenia les dues bessones, les dues bessones de sis anys han arribat ara. No, no és cert, l'any que ve hi haurà tretze nens.
upc_ca_ona_100106.wav	I el mateix Consell d'Administració va ser qui ens va requerir que exploréssim les vies del contracte de prestació de serveis.
upc_ca_ona_100107.wav	Evidentment, millorant-les, evidentment, dotant-les, evidentment dotant-les en termes tecnològics i materials.
upc_ca_pau_101000.wav	Igualment, la regulació de la conservació de la història clínica permetrà resoldre casos que, a hores d'ara, van arribant d'un en un.
upc_ca_pau_101001.wav	Per tant, des del primer moment, vaig ser molt sensible en aquest tema. Vaig tenir bona relació, en aquell moment, amb el síndic de la Paeria. Després, a poc a poc, han anat sorgint altres síndics locals, ¿no?
upc_ca_pau_101002.wav	Molt breument li volem agrair, doncs, les seves exposicions tant la d'ahir, com avui en les seves respostes, en nom del nostre Grup Parlamentari.
upc_ca_pau_101003.wav	Volem desitjar-li èxits per a aquestes jornades, doncs, que organitza la setmana entrant la Federació Iberoamericana de Voluntaris, aquí a Barcelona, i també èxits a la seva presidència europea també de voluntaris.
upc_ca_pau_101004.wav	El que plantejava la companya Marisa fa un moment, que s'obrien les quotes amb relació al servei domèstic i no d'altres opcions, no tenia res a veure amb el mercat de treball.
upc_ca_pau_101005.wav	Jo m'atreveixo a dir que era una selecció de quotes ideològica, ideologista en el pitjor sentit de la paraula.
upc_ca_pau_101006.wav	Si algú té alguna pregunta la faríem, si no, ho repeteixo, donaríem per acabada aquesta primera part de la reunió i acomiadaríem les persones que han vingut a comparèixer.
upc_ca_pau_101007.wav	El segon tipus de cartografia que treballem és la cartografia operativa: vegeu la figura dotze.
upc_ca_pau_101008.wav	És a dir, la primera és: anem a l'emergència, moguem mitjans dins de l'emergència, treballem, dins de l'emergència.
upc_ca_pau_101009.wav	Penso que és més, com a mínim, pedagògic, sobretot per a vostès, que no pas escoltar un rotllo d'un hora llegit d'un paper.
upc_ca_pau_101010.wav	Per tant, no puc.
upc_ca_pau_101011.wav	Pregunta al Consell Executiu a respondre oralment en comissió sobre els terminis de la connexió amb Europa a través del #t #g #v.
upc_ca_pau_101012.wav	Debat i votació de la sol·licitud de compareixença del Partit d'Iniciativa per Catalunya - Verds.
upc_ca_pau_101013.wav	Això no vol dir que la xarxa no ha de ser flexible, flexible per als diferents menors que hi ha. No només flexible entre els autòctons i els que vénen sols: és que també entre els autòctons hi hauria d'haver flexibilitat.
upc_ca_pau_101014.wav	I estem parlant d'entitats que lloguen pisos per després fer de mediadors, ¿o estem parlant d'ajuntaments que lloguen pisos distribuïts per les ciutats per no fer guetos?
upc_ca_pau_101015.wav	Tot i que també he de dir que som coneixedors de l'àmbit, de l'espai que té aquest centre d'assistència primària de Palafrugell, i probablement em podrien dir que no hi cap.
upc_ca_pau_101016.wav	Vostè ens ha vingut a dir que hi ha unes grans diferències entre la UAFSE i la Comissió.
upc_ca_pau_101017.wav	Tot i això, sembla que vostès tenen una estreta relació amb la UAFSE i que, a més a més, els agraeix els informes enviats.
upc_ca_pau_101018.wav	I no dubti que, quan jo tingui notificació de qualsevol control intern ho torno a dir: impulsats per la mateixa Conselleria, li ho donaré.
upc_ca_pau_101019.wav	No dubti que, si vostè em pregunta en qualsevol moment sobre l'estat d'aquests dos assumptes judicials en què està personada la Generalitat de Catalunya, jo, de tot el que em demani, informació i transparència li donaré.
upc_ca_pau_101020.wav	L'accident de trànsit avui, a Catalunya, és la primera causa de mortalitat de cinc a trenta-quatre anys, entre els catalans i les catalanes.
upc_ca_pau_101021.wav	Sí, molt bé. Jo ahir parlava amb un pagès del cantó de Ripoll, doncs, que li arriba la llum, però, és clar, ahir es va quedar tot el matí sense electricitat.
upc_ca_pau_101022.wav	En tot cas, ells tindran a partir d'ara un vuitanta set per cent de les accions i a nosaltres només ens en quedarà un tretze. Un tretze, sí, perquè tenien el cinquanta-dos, més el trenta-cinc, vuitanta-set; quedem amb el tretze.
upc_ca_pau_101023.wav	Doncs, no enganyem la gent, anem a la història, vegem exactament què és el que ha passat. Vegem que aquesta va ser una solució només d'uns mesos de la direcció de l'#a #t #m. 
upc_ca_pau_101024.wav	S'adona que no té més temps i diu, Gràcies, senyor president, i no dóna la solució definitiva, que tots esperem que sigui millor.
upc_ca_pau_101025.wav	¿Era un mal projecte?, ¿és un mal projecte, la idea de la línia dotze?
upc_ca_pau_101026.wav	Nosaltres ho farem al revés de com ho volen pretendre vostès: vostès, incrementant el cànon, per tant accentuant la no-competitivitat, per tant invitant a la deslocalització.
upc_ca_pau_101027.wav	Nosaltres diem: fem-ho al revés, exactament al revés, fem-ho a través del camí de l'incentiu fiscal.
upc_ca_pau_101028.wav	De conformitat amb la disposició final primera i el que estableix l'article cent onze punt u del Reglament del Parlament de Catalunya, l'aprovació de la Proposta de reforma del Reglament del Parlament requereix l'aprovació en votació final per la majoria absoluta.
upc_ca_pau_101029.wav	Aquesta llei contemplarà la situació de les vint-i-nou mil persones que reben pensions no contributives de jubilació, o les trenta-una mil persones que reben pensions no contributives d'invalidesa.
upc_ca_pau_101030.wav	O aquelles tres mil persones que reben el subsidi d'ingressos mínims de la Lismi, que cobren només dos mil noranta-vuit euros l'any: estic dient l'any.
upc_ca_pau_101031.wav	Si fóssim il·legals, quan nosaltres, en el mes de gener, comentem amb el CAC que analitzin si és il·legal o no el que estem fent, nosaltres l'hauríem retirat en el mateix moment en què el CAC ens hagués dit que era il·legal, que no ens ho ha dit, que no ens ho ha dit.
upc_ca_pau_101032.wav	Això sí que m'ho reconeix que hi treballem perquè no hi havia producte.
upc_ca_pau_101033.wav	Escolti, vostè diu que el mapa de recursos no valia. ¡Oh i tant que no valia!
upc_ca_pau_101034.wav	¡És que era una llista!, ¡era un inventari!
upc_ca_pau_101035.wav	I sàpiga que des del meu punt de vista, el que passarà serà que el proper Govern el decidiran els ciutadans de Catalunya a les urnes i d'aquí un any i mig.
upc_ca_pau_101036.wav	Digues: No, miri: és un esquizofrènic, com podria ser diabètic; però no és diabètic, és esquizofrènic, i punt.
upc_ca_pau_101037.wav	Realment, els CEIP no es poden tocar, perquè són decrets reials; vull dir que no es pot tocar, però jo crec que, de mica en mica, ho anirem tocant.
upc_ca_pau_101038.wav	I, ves per on, aquest debat polític i acadèmic i academicista del federalisme ha trobat un millor acomodament en aquesta invasió i la interferència de les noves tecnologies, concretant pedaços de federalisme.
upc_ca_pau_101039.wav	Per tant, potser vindrà, però també doni'm un cert marge de capacitat i de confiança en l'equip de la Conselleria per intentar evitar que no arribi.
upc_ca_pau_101040.wav	El segon grup representaria un total entre un deu i quinze per cent dels casos de les encefalopaties espongiformes transmissibles humanes, i es deuen a una mutació del gen que codifica el prió.
upc_ca_pau_101041.wav	Per exemple, el País Basc no ho té. El País Basc va a Lleó, a Castella-Lleó.
upc_ca_pau_101043.wav	Però sí que demanem, i ho treballarem. És que la taxa, aquesta taxa creada per anar a pescar, per anar a fer un esport: ¡que som los únics que paguem per fer un esport!
upc_ca_pau_101044.wav	No hi ha cap més esport arreu del món, però jo parlo per Catalunya, que pague per anar a practicar l'esport.
upc_ca_pau_101045.wav	S'ha preguntat, també, a veure... ¡ah, sí!, s'ha preguntat si, efectivament, Ecoenvasos pot tindre una postura discriminatòria amb relació al que és la gestió dels envasos que es troben en un municipi o en un àmbit, doncs, més densament poblat amb relació a la resta del territori.
upc_ca_pau_101046.wav	Però el més greu, amb relació a les dades d'intensitat de pas de vehicles, és que d'aquests vehicles, concretament, tres mil sis-cents quaranta-dos s'estima que seran vehicles pesants.
upc_ca_pau_101048.wav	El mes de juny de l'any dos mil, el secretari general de l'Esport va trametre a la Secretaria General del Departament un nou avantprojecte sobre funcions, organització i funcionament del Consell.
upc_ca_pau_101049.wav	Aquest projecte, d'alguna manera, intentava donar resposta al que els he expressat anteriorment: separar, desglossar tot el que era govern del que són estructura i funcionament.
upc_ca_pau_101050.wav	Evidentment, si no s'ha fet, nosaltres continuem insistint que és necessari que es faci i, per tant, hem de donar suport a aquesta Proposició no de llei, però recordant això, que estem duplicant un mandat que ja existia, de l'any noranta-sis.
upc_ca_pau_101051.wav	Raula, suposo, que per la petició que li ha fet l'il·lustre diputat senyor Xavier Soy.
upc_ca_pau_101053.wav	El petit comerç ho fa simplement per una raó de preus i per una raó d'estalvi, no precisament per una raó que es beneficia o que compra per impuls.
upc_ca_pau_101054.wav	Nosaltres en aquests moments no demanem ja protecció com demanava sempre el sector tèxtil, protegiu-nos, protegiu-nos... No, en aquests moments no demanem protecció, no la volem, i ho dic en veu alta.
upc_ca_pau_101055.wav	Quedo al·lucinat. És el que ens proposen les confraries. D'acord; això ja ho sé, que és el que els proposen les confraries.
upc_ca_pau_101056.wav	I amb l'afany de ser breu, perquè haig de ser breu, la llei, l'esborrany que jo he tingut a les mans i amb què he participat en alguna sessió, en un àmbit molt concret d'un subsector molt concret, per a mi, per una figura jurídica, és surf.
upc_ca_pau_101057.wav	És a dir, és passar per damunt navegant; no és un element transformador, tal com està redactat ara, perquè no va al fons.
upc_ca_pau_101058.wav	Semblaria poc congruent que avui aprovéssim amb un grup parlamentari aquesta pretensió i ignoréssim que hi ha una ponència que està treballant sobre la llei que ha de regular aquest servei. S'hauria de reconduir a la Ponència que tenim oberta per fer la llei.
upc_ca_pau_101059.wav	No sé si és manca de coratge, manca de personalitat, o que veuen una manca de coratge i manca de personalitat els agents que han de compondre aquest triangle trinitari que té un misteri que vostè encara no ens ha resolt.
upc_ca_pau_101061.wav	I precisament per aquest motiu no es podrà implantar. Sempre hem dit que qualsevol iniciativa que vagi encaminada a fer un #e #g #m català o un sistema de mesurament per a les emissores catalanes.
upc_ca_pau_101062.wav	El nomenament del nou director serà, en aquest sentit, fonamental. I desitgem que no respongui als criteris anteriors, sinó que respongui als criteris que vostè ha explicat.
upc_ca_pau_101063.wav	En aquest sentit li donem, senyor conseller ara sí que em dirigeixo a vostè, ple suport.
upc_ca_pau_101064.wav	O ara, aquí, per exemple, tenim escriptura i esborranys, impresos oficials, biblioteca, bases de dades, sortida al carrer i etiquetes. Podem sortir i anar aquí i anar allà, anar allà, etcètera.
upc_ca_pau_101065.wav	Hom imagina el que desitja, hom obté el que imagina i, finalment, hom crea el que vol.
upc_ca_pau_101066.wav	Si creiem que aquestes tecnologies s'han d'utilitzar en benefici de la cultura, de la igualació entre cultures, persones, etcètera, de la disminució de la separació, ens en sortirem.
upc_ca_pau_101067.wav	Aleshores, és aquest tipus d'informació que m'agradaria, si la tenen, que subministressin. És a dir, sobre els estudiants matriculats, ¿quants aproven, eh?, ¿quants es mantenen?
upc_ca_pau_101068.wav	I llavors, el rector Xi diu: S'ha de dir això perquè no passi això.
upc_ca_pau_101069.wav	En l'Europa del futur, però l'Europa del futur vol dir l'Europa de demà mateix, a l'Europa del futur, només hi sobreviuran aquelles nacions que tinguin una projecció cultural sòlida, sòlida, en el context universal i individualitzada en aquest context.
upc_ca_pau_101070.wav	Per tant, votarem favorablement aquesta Proposició no de llei. A més, tenen un component pedagògic que realment és d'agrair.
upc_ca_pau_101071.wav	Bé, la necessitat d'una escola de primària a Vallgorguina, un CEIP a Vallgorguina, està claríssim.
upc_ca_pau_101072.wav	I és un refugi biològic, el riu Tort, curiosament, i és refugi biològic des de fa molts anys: potser portem quinze anys o divuit anys com a refugi biològic.
upc_ca_pau_101073.wav	Mirant el futur potser corregirem allò que interessa el país, i el nostre Grup i el nostre Govern estaran molt, molt, agraïts de la col·laboració que puguem rebre del seu Col·legi.
upc_ca_pau_101074.wav	Ara, deixi'm dir-li dues coses de gran discrepància entre vostès i nosaltres, dues; només dues, de les moltes més que hi podria haver, però només dues molt importants.
upc_ca_pau_101075.wav	Vostè ens ha parlat de l'esforç inversor de l'Institut Català de Finances i del paper del pressupost de la Generalitat. 
upc_ca_pau_101076.wav	El Senyor Casajuana i Pladellorens intervé sense fer ús del micròfon.
upc_ca_pau_101077.wav	Bé, o sigui, me'n demanava les xifres; aquestes xifres, les hi donaré, perquè les hem de revisar.
upc_ca_pau_101078.wav	Llavors, vostè, en dir això de molts microtalls. A mi m'ha semblat que abonava una tesi semblant al cas dels aparells de refrigeració. Home, no és aquesta: ¡són talls!
upc_ca_pau_101079.wav	Ja està, ja els hem tornat, però no parlem de mercadeig polític ni hem de parlar de mercadeig polític, perquè del que estem parlant és de finances públiques i d'ajuts i de temes molt seriosos, que seria bo que no se'n fes cap tipus de frivolitat.
