19c0e377b3f68105f619741a75de8d1c8febf4848ffc87aadd38eebe26080e81b8923a8a6946aea08d67f9734fd6c76f49c48544cae95ae0d57af85879f47675	common_voice_ca_17369258.mp3	Qui es vulgui conservar minyó, que mengi poc i bo.	3	0	thirties	male	central
19c0e377b3f68105f619741a75de8d1c8febf4848ffc87aadd38eebe26080e81b8923a8a6946aea08d67f9734fd6c76f49c48544cae95ae0d57af85879f47675	common_voice_ca_17369259.mp3	I una altra.	3	0	thirties	male	central
19c0e377b3f68105f619741a75de8d1c8febf4848ffc87aadd38eebe26080e81b8923a8a6946aea08d67f9734fd6c76f49c48544cae95ae0d57af85879f47675	common_voice_ca_17369283.mp3	Ho entenc.	2	0	thirties	male	central
19c0e377b3f68105f619741a75de8d1c8febf4848ffc87aadd38eebe26080e81b8923a8a6946aea08d67f9734fd6c76f49c48544cae95ae0d57af85879f47675	common_voice_ca_17369311.mp3	"L'actualitat possibilita varietats alienes a la tradició."	4	0	thirties	male	central
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17370210.mp3	"El següent eix estructural el situem en el capítol vint-i-tres, en què se'ns relata el setge del dimoni sobre un frare."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371270.mp3	"Un exemple seria el de l'aire càlid i sec, procedent del Sàhara."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371300.mp3	"Elabora propostes d'assessorament en usos socials adaptant-les a les demandes dels clients."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371373.mp3	Fa el seguiment de la informació, les peticions i les actuacions derivades dels acords contrets.	3	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371382.mp3	No hi havia escapatòria.	3	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371383.mp3	"Ajude'ns a conservar-les fent-ne un bon ús."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371391.mp3	Què podia ser?	3	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371446.mp3	Les reclamacions que no siguin estimades seran contestades per escrit als interessats.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371477.mp3	Em mira fixament.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371489.mp3	"Desvinculació entre el pla de treball de l'infant i el pla de treball de la família, en els casos on n'hi ha."	3	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371513.mp3	Oh, merda.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371526.mp3	Auxiliar en tots els assajos que determine el director artístic.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371529.mp3	"Així mateix, la documentació podrà consultar-se a la pàgina web de l'Ajuntament de Montserrat."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17371575.mp3	Potser té raó.	2	0	fourties	male	valencian
84d79206c1e40f83fb8b1bb0ca219fcffdbd794102e79ea05c7dba178935e4606ab6d55a3d203b0d8e7c3e5a6d2bb8224f24b7e94ed16fa81a76e0b136ff3b16	common_voice_ca_17371923.mp3	"Disminueix en mil milers d'euros."	2	0	thirties	male	valencian
84d79206c1e40f83fb8b1bb0ca219fcffdbd794102e79ea05c7dba178935e4606ab6d55a3d203b0d8e7c3e5a6d2bb8224f24b7e94ed16fa81a76e0b136ff3b16	common_voice_ca_17372142.mp3	Aquest document constituirà títol suficient per accedir a qualsevol registre públic.	2	1	thirties	male	valencian
84d79206c1e40f83fb8b1bb0ca219fcffdbd794102e79ea05c7dba178935e4606ab6d55a3d203b0d8e7c3e5a6d2bb8224f24b7e94ed16fa81a76e0b136ff3b16	common_voice_ca_17372171.mp3	"Té les normes de comunitat de l'extensa."	3	2	thirties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17372755.mp3	Amics i rellotges de sol, sense núvols sí, amb núvols no.	2	0	fourties	male	valencian
f73c19f0ee454497404634acad7378d688d1b0f4eed3b059ad669ab78226f8ef642f4912aa9afbb9d8b5223044541f06f0917316d9abebbe208cc36a0775687b	common_voice_ca_17373650.mp3	A cabells blancs honrats no hi ha panys tancats.	2	0	thirties	male	central
d04bd821344a4d4ff0bbee16e81cbce4913899fec2553b881866bad6f7814d7f9b1d3093ebb2ff123d3bb2d870e08b04d9fe04e335feb3be3ec753def654817f	common_voice_ca_17373675.mp3	"El recorregut és d'uns deu quilòmetres, afecta zones de predomini forestal i de pendent elevat."	2	0	thirties	male	central
c0c348f54c38436b4b1cb2653d787b79cb84a404d173c6c602e9287ba07caeecd38b5245106c5defacdf2273f187248790d2f3cc2351947f43246d4aae548ae4	common_voice_ca_17373950.mp3	No podia parlar.	2	0	thirties	male	northwestern
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374072.mp3	"Caracteritza la imatge corporal identificant-ne l'estructura, la morfologia i les proporcions."	2	0	teens	male	balearic
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374132.mp3	Votem la número vint.	2	0	teens	male	balearic
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374177.mp3	Votem seguidament les esmenes del Grup Mixt.	3	0	teens	male	balearic
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374378.mp3	Els dies de festa per excés de jornada coincidiran amb la setmana de festes de Nadal.	2	0	teens	male	balearic
b4a2f7b63979715c743db7c5d99a787715583ebd183d1cf1a40ddd19992890e3b8eb7e9a491f7755ae94b31e1277cb1d05bb1e250ec8427f55647a7cbf395a2e	common_voice_ca_17374383.mp3	"La vigència de l'Acord serà fins que una de les parts manifesti la seva voluntat de rescindir-lo."	2	0	fifties	male	central
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374554.mp3	"El guardó Memorial Cassià Just consisteix en una obra d'art original d'una autora o autor reconeguts."	2	0	teens	male	balearic
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374555.mp3	"La longitud del tronc de l'actuació és de sis mil sis-cents seixanta-huit coma huit-cents setanta-huit metres."	2	1	teens	male	balearic
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374584.mp3	Per sort.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374596.mp3	Material de marxandatge en què aparega explícitament la campanya de promoció del valencià.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374613.mp3	Et perdono.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374627.mp3	Aquesta resolució es podrà impugnar de la manera que estableix la base deu.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374643.mp3	Però és igual.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374680.mp3	"S'entén per obsequi o regal de valor el que supera l'import estimat de cent cinquanta euros."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374738.mp3	Aquest vespre.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374755.mp3	Alternativament, podran acreditar-la si estan classificats en el grup P, subgrups u i tres, categoria u.	4	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374765.mp3	En els talussos les plantacions es duran a terme en faixes que tallen longitudinalment el pendent del talús.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17374784.mp3	"Elabora la tramitació d'expedients complexos, fonamentalment rescissions i modificacions de contractes."	2	0	fourties	male	valencian
e36a6a9fae54c07936fd2b62ba4ad617cf1ab737a1d7ad96d2748c3b10058f6e41026a63c45a72873c21db4f547833871a8a3f796a413254ca9739787fcc8edf	common_voice_ca_17375004.mp3	Comparéixer en el judici expressat, per a contestar a la demanda, en la qual figura com a part demandada.	2	0	thirties	male	central
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17375020.mp3	"El dos mil quinze, el Govern de Navarra paralitza l'aplicació del trilingüisme educatiu."	3	0	teens	male	balearic
e5f87687a7045e39a6ac9903944a03bdb75b2a25f0ad9e75f9ad307fb34647f753ffcdbbf36cb431b2a8cf06da9b71ed54f2ea84df177a900f49ece020b6dd8a	common_voice_ca_17375573.mp3	He hagut de limitar-me, doncs, a citar uns quants fragments solts.	2	0	thirties	male	valencian
e5f87687a7045e39a6ac9903944a03bdb75b2a25f0ad9e75f9ad307fb34647f753ffcdbbf36cb431b2a8cf06da9b71ed54f2ea84df177a900f49ece020b6dd8a	common_voice_ca_17375578.mp3	La dotació de les beques serà de huit-cents cinquanta euros bruts mensuals.	2	0	thirties	male	valencian
90f94a074d4aa78a6f9e5bb894eeb0ef69d875f8b31271c59aa40e8bbae3f34968079484897b61d987dca0f435b3a6c18482dd2c2537fa1f261e1d076ae11be1	common_voice_ca_17376738.mp3	Passem a la novena votació.	2	0	sixties	male	central
90f94a074d4aa78a6f9e5bb894eeb0ef69d875f8b31271c59aa40e8bbae3f34968079484897b61d987dca0f435b3a6c18482dd2c2537fa1f261e1d076ae11be1	common_voice_ca_17376746.mp3	El present expedient té per objecte el canvi de classificació de tres zones veïnes al sòl urbà del municipi.	2	0	sixties	male	central
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376754.mp3	A cada porta, la seva clau.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376760.mp3	En tot cas, la durada de la unió serà coincident a la de la concessió.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376781.mp3	No mostra massa interès vers les necessitats de la ciutat.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376803.mp3	"La dita antena té l'origen en la posició tres del gasoducte de transport secundari Marina Alta."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376805.mp3	"Com si no fos barat que els cavalls s'haguessen guanyat al camp el farratge que els havien donat."	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376815.mp3	Enganya la medicina en el nom.	2	0	fourties	male	valencian
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17376816.mp3	Això cansa tant?	2	0	fourties	male	valencian
